tpnc,ean,nazev,znacka,cena_kc,jednotkova_cena,jednotka,energie_kj,energie_kcal,tuky_g,nasycene_mk_g,sacharidy_g,cukry_g,bilkoviny_g,sul_g,vlaknina_g
120058210,05411188109860,ALPRO Sójový dezert s příchutí tmavé čokolády 125g,Alpro,33.9,271.2,kg,,535,31.0,0.8,57.0,11.8,7.0,0.13,1.5
105011053,05411188139928,Alpro Rostlinný dezert na kokosovém základě s čokoládovou příchutí 135g,Alpro ,42.9,317.78,kg,535.0,128.0,6.1,5.2,16.1,11.8,1.2,0.18,1.1
220211916,05411188126416,Alpro sójový fermentovaný výrobek borůvka 150g,Alpro,29.9,199.33,kg,293.0,70.0,2.2,0.4,8.2,7.9,3.7,0.15,1.0
218812331,05411188100188,Alpro sójový dezert s čokoládovou příchutí 125g,Alpro,33.9,271.2,kg,349.0,83.0,2.0,0.6,12.7,10.1,3.1,0.14,1.2
220258546,05411188128700,Alpro sójový fermentovaný výrobek jahoda 150g,Alpro,29.9,199.33,kg,286.0,68.0,2.1,0.4,8.1,7.9,3.6,0.23,1.0
220279716,05411188131038,Alpro kokosová alternativa jogurtu malina 120g,Alpro,44.9,374.17,kg,404.0,97.0,4.9,4.6,11.9,6.7,0.6,0.08,1.4
105007104,05411188138099,Alpro Sójový fermentovaný výrobek Bílý bez přidaného cukru 400g,Alpro,64.9,162.25,kg,179.0,43.0,2.3,0.4,0.0,0.0,4.0,0.24,0.9
220314239,00000042488934,Müller Riso Vegan dezert z rýže a kokosového mléka s čokoládovo-karamelovou příchutí 160g,Müller,23.9,149.38,kg,478.0,113.0,4.3,3.9,17.4,9.2,1.1,0.17,
220211915,05411188126454,Alpro sójový fermentovaný výrobek bílý 150g,Alpro,29.9,199.33,kg,212.0,51.0,2.3,0.4,2.1,2.1,4.0,0.25,1.0
220338142,05411188136361,Alpro sójový fermentovaný výrobek bez přidaného cukru Višeň-Jahoda-Datle 135g,Alpro,39.9,295.56,kg,274.0,65.0,2.1,0.4,6.6,5.7,3.7,0.23,1.1
220211917,05411188126393,Alpro sójový fermentovaný výrobek broskev 150g,Alpro,29.9,199.33,kg,292.0,69.0,2.1,0.4,8.3,8.2,3.6,0.25,0.9
220170971,05411188101161,Alpro sójový dezert s karamelovou příchutí 125g,Alpro,33.9,271.2,kg,361.0,85.0,1.8,0.3,13.7,10.8,3.2,0.14,0.5
220261101,05411188131458,Alpro kokosový fermentovaný výrobek Bílý 120g,Alpro,44.9,374.17,kg,348.0,84.0,6.1,5.7,6.0,0.6,0.6,0.07,0.0
105006594,05411188137955,Alpro Sójový fermentovaný výrobek Vanilka 400g,Alpro,64.9,162.25,kg,279.0,66.0,2.2,0.4,7.5,7.5,3.7,0.2,0.9
220338140,05411188128892,Alpro sójový fermentovaný výrobek bez přidaného cukru Mango 135g,Alpro,39.9,295.56,kg,262.0,62.0,2.0,0.4,6.1,5.6,3.7,0.22,0.9
105551144,05411188139560,"ALPRO Sójový fermentovaný výrobek s příchutí červeného ovoce, 200g",Alpro,53.9,269.5,kg,342,58.6,2.3,0.4,7,6.8,7.5,0.1775,1.1
111269099,05411188141563,ALPRO Kids Fermentovaný sójový výrobek s vanilkovou příchutí 4x115g,alpro,59.9,130.22,kg,,95,3.5,0.4,13.0,6.6,2.5,0.17,0.9
111269101,05411188141549,ALPRO Kids Fermentovaný sójový výrobek - jahoda 4x115g,alpro,59.9,130.22,kg,,32,0.3,0.3,7.7,6.6,0.7,0.11,1.0
220267107,08595241522746,Asia Time Kokosový krém 400ml,Franz Josef Kaiser,64.9,162.25,litre,866.0,210.0,20.0,17.0,5.2,2.3,2.2,0.03,
220338278,05411188134473,ALPRO Kokosový fermentovaný výrobek Stracciatella 120g,Alpro,44.9,374.17,kg,,354,33.0,5.4,15.0,8.4,3.3,0.03,0.6
220259337,08445290062321,Garden Gourmet Vegan řízek 180g,GARDEN GOURMET,89.9,499.44,kg,983.0,235.0,,0.8,,1.4,12.3,,5.3
220259333,07613287291349,Garden Gourmet Vegan BURGER 150g,GARDEN GOURMET,89.9,599.33,kg,655.0,156.0,,0.7,,2.8,16.9,,5.8
220329197,08445290062208,Garden Gourmet vegan NUGETKY 200g,GARDEN GOURMET,99.9,499.5,kg,986.0,236.0,12.5,0.9,15.0,0.7,13.1,0.98,5.7
220259334,08445290398598,Garden Gourmet NUDLIČKY vegan 160g,GARDEN GOURMET,89.9,561.88,kg,514.0,180,8.0,0.4,11.0,0.2,13.0,,5.2
220259335,08445291870260,Garden Gourmet KULIČKY vegetariánské 200g ,Garden Gourmet,99.9,499.5,kg,757.0,420,13.0,0.7,66.0,2.2,8.0,,5.9
220259336,08445290522986,Garden Gourmet FALAFEL vegan 190g,GARDEN GOURMET,99.9,525.79,kg,781.0,187.0,,0.6,,2.0,7.5,,8.7
220329549,07613287252425,Garden Gourmet NUDLIČKY OPEČENÉ vegan 175g,GARDEN GOURMET,99.9,570.86,kg,945.0,180,8.0,1.5,11.0,1.6,13.0,,8.9
220154432,08594010512223,Vegi Steak Kukuřízek 3 ks 150g,Vegi Steak,62.9,419.33,kg,714.0,171.0,11.7,1.0,8.0,0.7,,1.4,
220329551,08445290493125,Garden Gourmet KULIČKY ZELENINOVÉ vegetarian 200g,GARDEN GOURMET,89.9,449.5,kg,944.0,227.0,,1.0,,3.3,16.2,,5.9
105014355,08445291307780,Garden Gourmet mini BURGER s brokolicí vegan 198g,GARDEN GOURMET,99.9,504.54,kg,624.0,149.0,,0.5,,2.3,4.5,,5.0
220154596,08594010512216,Vegi Steak Čevapčiči 5 ks 180g,Vegi Steak,62.9,349.44,kg,875.0,209.0,13.7,1.0,10.3,2.2,11.8,1.8,
220321107,08594010512292,Vegi Steak Klobalásky 2 ks 180g,Vegi Steak,91.9,510.56,kg,961.0,230.0,13.3,1.1,13.0,1.1,12.1,1.7,
105140816,08445291607668,Garden Gourmet Špenátovo-sýrový řízek vegetarian 180g,GARDEN GOURMET,89.9,499.44,kg,896.0,180,8.0,2.3,11.0,1.0,13.0,,3.5
219232671,05411188081852,ALPRO Sójový nápoj s vanilkovou příchutí 1l,Alpro,54.9,54.9,litre,,95,3.5,0.3,13.0,6.8,2.5,0.14,0.5
220002679,05411188120742,Alpro mandlový nápoj s vanilkovou příchutí 1l,Alpro,54.9,54.9,litre,123.0,29.0,1.1,0.1,3.8,3.7,0.4,0.14,1.3
130494033,05411188112709,Alpro Mandlový nápoj 1l,Alpro,54.9,54.9,litre,56.0,13.0,1.1,0.1,0.0,0.0,0.4,0.14,0.3
220279410,05411188115434,Alpro Barista sójový nápoj 1l,Alpro,54.9,54.9,litre,177.0,42.0,1.9,0.3,2.7,2.5,3.3,0.1,0.6
219232688,05411188300328,Alpro Sójový nápoj s čokoládovou příchutí 1l,Alpro,54.9,54.9,litre,255.0,61.0,1.8,0.4,7.8,7.5,3.1,0.14,0.9
105008158,05411188124689,Alpro Ovesný nápoj 1l,Alpro,54.9,54.9,litre,169.0,40.0,1.5,0.2,5.8,0.0,0.2,0.11,1.2
218429447,05411188543381,Alpro Sójový nápoj 1l,Alpro,86.9,86.9,litre,163.0,39.0,1.8,0.3,2.5,2.5,3.0,0.09,0.5
220043975,05411188122661,"Alpro mandlový nápoj neslazený, nepražený 1l",Alpro,54.9,54.9,litre,55.0,13.0,1.1,0.1,0.0,0.0,0.5,0.14,0.2
120331745,05411188121992,Alpro sójový nápoj s banánovou příchutí 250ml,Alpro,24.9,99.6,litre,243.0,58.0,1.8,0.3,7.3,6.0,3.0,0.14,0.6
130637011,05411188118732,Alpro kokosovo-mandlový nápoj 1l,Alpro,54.9,54.9,litre,99.0,24.0,1.3,0.6,2.5,2.5,0.3,0.12,0.0
220043974,05411188543398,Alpro Sójový nápoj 1l,Alpro,86.9,86.9,litre,138.0,33.0,1.8,0.3,0.0,0.0,3.3,0.09,0.6
120878420,05411188116592,Alpro Kokosový nápoj 1l,Alpro,54.9,54.9,litre,85.0,20.0,0.9,0.9,2.7,1.9,0.1,0.13,0.1
120331670,05411188112549,Alpro nápoj rýžový 1l,Alpro,54.9,54.9,litre,200.0,47.0,1.0,0.1,9.5,3.3,0.1,0.09,0.0
218429478,05411188082637,Alpro sójový nápoj s čokoládovou příchutí 250ml,Alpro,24.9,99.6,litre,257.0,61.0,1.8,0.4,7.9,7.6,3.1,0.14,0.9
218429485,05411188082620,Alpro sójový nápoj s vanilkovou příchutí 250ml,Alpro,24.9,99.6,litre,240.0,57.0,1.7,0.3,6.7,6.7,3.0,0.14,0.5
120331733,05411188110835,Alpro Mandlový nápoj 1l,Alpro,54.9,54.9,litre,93.0,22.0,1.1,0.1,2.4,2.4,0.4,0.14,0.4
130494046,05411188110842,Alpro nápoj s lískovými oříšky 1l,Alpro,54.9,54.9,litre,122.0,29.0,1.6,0.2,3.2,3.2,0.4,0.14,0.3
220230238,08588009377894,Body & Future Mandlový nápoj 750ml,Body & Future,69.9,93.2,litre,173.0,41.0,2.6,0.5,2.7,2.7,11.0,0.14,
220334339,08588009377931,Body & Future Kokosový nápoj 750ml,Body & Future,69.9,93.2,litre,129.0,31.0,2.2,1.9,2.4,1.6,0.5,0.1,
105004742,05411188132110,Alpro Barista bezlepkový ovesný nápoj 1l,alpro,84.9,84.9,litre,243.0,58.0,3.0,0.4,6.7,3.2,0.7,0.13,1.0
105008155,05411188130055,ALPRO High Protein Sójový Nápoj S Čokoládovou Příchutí 1L,Alpro,78.9,78.9,litre,,535,31.0,0.6,57.0,5.0,7.0,0.16,1.3
105008159,05411188119753,Alpro Barista kokosový nápoj se sójou 1l,Alpro,84.9,84.9,litre,139.0,33.0,1.4,0.7,3.3,3.3,1.5,0.1,0.2
105024495,05411188140887,ALPRO Barista Ovesno-sójový nápoj s vanilkovou příchutí 750ml,Alpro,67.9,90.53,litre,191,46.0,2.4,0.3,5.2,4.5,0.7,0.12,0.1
105551439,05411188116905,"ALPRO Sójový nápoj s banánovou příchutí, 1L",Alpro,54.9,54.9,litre,,89,0.3,0.3,23.0,6.0,1.1,0.14,0.6
111269447,08588009911142,"Body & Future Rostlinný nápoj se sójou, mandlí a ovsem s příchutí čokolády 400ml",BODY&FUTURE,104.9,262.25,litre,315.0,75.0,3.6,1.8,3.8,2.8,6.4,0.4,1.1
111269448,08588009911128,"Body & Future Rostlinný nápoj se sójou, mandlí a ovsem s vanilkovou příchutí 400ml",BODY&FUTURE,104.9,262.25,litre,323.0,77.0,3.2,1.5,5.1,3.5,6.3,0.4,1.3
111270105,05411188140368,ALPRO High Protein Sójový nápoj s vanilkovou příchutí 1l,alpro,78.9,78.9,litre,,95,3.5,0.5,13.0,4.8,2.5,0.12,0.9
220206696,05411188129899,Alpro Barista mandlový nápoj 1l,Alpro,84.9,84.9,litre,102.0,25.0,1.2,0.1,2.5,2.5,0.5,0.08,0.2
220230236,08588009377955,Body & Future Lískooříškový nápoj 750ml,Body & Future,69.9,93.2,litre,200.0,48.0,3.4,0.3,2.7,2.2,0.7,0.1,
220326630,08588008231494,Body & Future Ovesný nápoj 1l,Body & Future,64.9,64.9,litre,235.0,56.0,2.4,0.6,8.0,3.9,0.7,0.07,
220041371,08595003415477,Spak Vegan Mayo bez vajec 250ml,Spak,56.9,227.6,litre,1938.0,471.0,50.0,4.0,4.8,2.5,0.5,1.4,
220041372,08595003415491,Spak Vegan tatarská omáčka bez vajec 250ml,Spak ,56.9,227.6,litre,1565.0,380.0,40.0,3.0,5.1,2.6,0.5,1.2,
220323867,08720182486974,Hellmann's vegan tatarská omáčka 270g,Hellmann's,97.9,362.59,kg,1720.0,411.0,,12.0,11.0,5.8,0.5,1.7,
105002337,08719200275836,"Rama Crema 100% rostlinná alternativa na vaření, 15% 200ml",Rama ,34.9,174.5,litre,642.0,153.0,15.0,6.5,3.0,1.3,1.3,0.25,
120286918,05411188513483,Alpro sójový výrobek na vaření 250ml,Alpro,52.9,211.6,litre,587.0,142.0,14.0,1.6,1.2,1.2,2.0,0.14,0.6
105002341,08719200275867,Rama Crema 100% rostlinná alternativa ke šlehání 31% 200ml,Rama ,43.9,219.5,litre,1205.0,292.0,31.0,22.0,2.3,1.3,0.6,0.11,
105012585,08585002524874,Meggle Veganský krém na vaření 250ml,Meggle,37.9,151.6,litre,597.0,145.0,,1.1,,0.3,1.1,,0.8
130549259,05411188120988,Alpro rýžový výrobek na vaření 250ml,Alpro,53.9,215.6,litre,394.0,95.0,7.9,0.9,5.4,0.0,0.5,0.11,0.0
105014529,08585002526489,Meggle Vegan dezert ve spreji s rostlinným tukem 15% 200ml,Meggle,71.9,359.5,litre,823.0,198.0,,15.0,,13.0,0.0,,
105005037,08585002507167,Meggle Veganský krém 250g,Meggle ,68.9,275.6,kg,1164.0,278.0,,25.0,,0.6,0.8,,
200109975,08594001560424,Bona Vita Sójové nudličky 80g,Bona Vita,29.9,373.75,kg,1407.0,332.0,1.2,0.3,,8.6,49.0,,8.8
100769922,05051007170314,Tesco Sójové nudličky 80g,TESCO,19.9,248.75,kg,1382.0,327.0,1.7,0.4,19.0,7.9,52.0,0.0,14.0
105003023,08445290996688,Garden Gourmet VEGANSKÉ KARBANÁTKY 200g,GARDEN GOURMET,99.9,499.5,kg,892.0,214.0,12.6,0.9,10.0,1.1,12.0,1.0,6.5
120573792,08595564505877,Bona Vita Sójové kostky 300g,Bona Vita,64.9,216.33,kg,1407.0,332.0,,0.3,,8.6,49.0,,8.8
100769921,05051007101837,Tesco Sójové kostky 100g,TESCO,22.9,229,kg,1407.0,332.0,1.2,0.3,27.0,8.6,49.0,0.01,8.8
220315586,08594177021750,Vegun Vegan Jerky BBQ 50g,Vegun ,59.9,1198,kg,1262.0,302.0,7.9,1.3,28.1,9.3,28.9,4.05,
105007253,05202390028502,VIOLIFE Viodeli Plátky s krůtí příchutí 100g,Violife ,69.9,699,kg,1149.0,276.0,20.0,18.0,18.0,2.2,5.0,3.4,
105007291,05202390028519,VIOLIFE Viodeli Plátky s kuřecí příchutí 100g,Violife,69.9,699,kg,1149.0,276.0,20.0,18.0,18.0,2.2,5.0,3.4,
130337769,08594005790599,Kalma Tempeh Asia 200g,Kalma,63.9,319.5,kg,1405.0,336.0,26.0,3.3,1.8,1.2,19.0,1.2,11.0
220315587,08594177021767,Vegun Vegan Jerky Teriyaki 50g,Vegun ,59.9,1198,kg,1206.0,288.0,5.0,0.6,32.6,11.4,27.5,4.03,
120815910,08586017254923,LUNTER Naturální tofu 180g,Lunter ,28.9,160.56,kg,608.0,146.0,8.5,1.3,1.8,0.5,,0.03,1.0
120833335,08586017254671,LUNTER Uzené tofu 180g,Lunter ,35.9,199.44,kg,610.0,146.0,8.5,,1.9,0.5,15.0,0.9,1.0
120833358,08586017254701,LUNTER Marinované tofu Soy Sauce 180g,Lunter ,42.9,238.33,kg,573.0,137.0,8.0,1.0,1.8,0.5,14.0,1.0,1.0
105003531,08586024422391,LUNTER Marinované tofu Teriyaki 180g,Lunter,39.9,221.67,kg,576.0,138.0,7.7,1.2,2.1,1.9,14.0,1.1,2.2
120833364,08586017250765,LUNTER Salad tofu Bazalka 180g,Lunter ,35.9,199.44,kg,537.0,129.0,7.5,1.0,1.8,0.5,13.0,1.0,1.0
220295843,08586017256538,LUNTER Marinované tofu Sweet Chilli 180g,Lunter,42.9,238.33,kg,620.0,149.0,8.5,1.0,4.0,2.0,13.0,1.5,2.0
105031304,08586001013031,LUNTER Šqvarková pomazánka 150g,Lunter,45.9,306,kg,1185.0,287.0,25.0,1.8,5.8,0.5,8.1,1.1,3.0
105012498,08586024421035,LUNTER Marinované tofu Smoky BBQ 180g,Lunter,42.9,238.33,kg,580.0,139.0,8.1,1.6,2.0,1.4,14.0,1.0,1.6
105534536,08586024422476,LUNTER Uzená krémová pomazánka 140g,Lunter,44.9,320.71,kg,1431.0,347.0,35.0,2.5,1.2,0.5,5.0,0.91,2.0
218417307,08594005790469,Kalma Ďobáčky rostlinné nudličky s vysokým obsahem proteinu 150g,Kalma,69.9,466,kg,1020.0,243.0,13.0,1.0,9.2,5.0,22.0,1.0,6.1
220230140,08594031511267,Šmakoun Klasik 200g,Šmakoun,85.9,429.5,kg,282.0,66.0,0.2,0.0,2.6,0.0,14.0,0.6,2.5
105034720,08719200295896,"Rama 100% rostlinná alternativa, slaná 400g",Rama,99.9,249.75,kg,2932.0,713.0,79.0,26.0,0.5,0.5,0.5,1.1,
105034740,08719200296527,Rama 100% rostlinná alternativa s olivovým olejem 400g,Rama,99.9,249.75,kg,2932.0,713.0,79.0,26.0,0.5,0.5,0.5,0.0,
105014915,00710497311212,Nanooky Mražený krém sorbet jahodový 90ml,Nanooky,39.9,443.33,litre,210.0,50.0,0.3,0.0,11.0,10.0,1.2,0.01,0.6
105014961,00710497311236,Nanooky Mražený krém sorbet grepový 90ml,Nanooky,39.9,443.33,litre,245.0,62.0,0.1,0.0,14.0,13.0,1.0,0.01,0.3
105014959,00710497311229,Nanooky Mražený krém sorbet s příchutí kiwi 90ml,Nanooky,39.9,443.33,litre,259.0,62.0,0.5,0.0,13.0,11.0,1.8,0.01,0.6
218737665,08594000097587,Racio Free Style Rajče a bazalka 25g,Racio,14.9,596,kg,1872.0,447.0,15.3,1.5,68.9,2.1,6.7,1.3,2.6
220001622,08594000092841,Nový Věk Rýžové chlebíčky s polevou kakaové 60g,Nový Věk,18.9,315,kg,1950.0,466.0,18.8,16.2,67.3,27.4,5.2,0.1,2.7
120025733,08595573400194,Racio Cornies Kukuřičné s mořskou solí 115g,Racio,25.9,225.22,kg,1605.0,380.0,3.9,0.5,73.9,0.8,9.1,0.5,6.2
120025756,08595573400217,Racio Cornies Kukuřičné s lněným semínkem 115g,Racio,25.9,225.22,kg,1629.0,389.0,5.5,0.6,71.0,0.8,9.5,0.5,7.1
211632684,08594000093787,Racio Polomáčené rýžové chlebíčky mléčnokakaová poleva 8 ks 100g,Racio,19.9,199,kg,1979.0,473.0,20.3,17.7,66.0,30.1,4.8,0.1,2.7
218737672,08594000097600,Racio Free Style Sýr 25g,Racio,14.9,596,kg,1867.0,446.0,15.4,2.1,67.4,2.0,7.8,1.3,2.3
205541794,08594000092322,Racio Chlebíčky rýžové 130g,Racio,19.9,153.08,kg,1611.0,385.0,2.5,0.6,79.7,0.5,,0.1,3.5
211632714,08594000093800,Racio Polomáčené rýžové chlebíčky jogurtová poleva 8 ks 100g,Racio,19.9,199,kg,2040.0,487.0,21.5,18.4,66.5,30.9,6.1,0.2,1.4
105008043,08595573401344,Nový Věk Rýžové chlebíčky s polevou tmavé kakaové 60g,Nový Věk,18.9,315,kg,2043.0,488.0,20.8,19.5,67.2,24.8,5.8,0.1,4.1
220001623,08594000093039,Nový Věk Rýžové chlebíčky s polevou jogurtové 60g,Nový Věk,18.9,315,kg,2003.0,479.0,19.8,16.9,67.7,28.2,6.3,0.1,1.6
218737641,08594000097853,Racio Polomáčené kukuřičné chlebíčky mléčnokakaová poleva 8 ks 100g,Racio,19.9,199,kg,2022.0,483.0,22.3,17.8,62.0,27.7,6.4,0.49,4.2
215084571,08595564506577,Bona Vita Active Kukuričné křehké plátky 15 ks 70g,Bona Vita,19.9,284.29,kg,1587.0,374.0,,0.6,,2.1,9.6,,5.5
105013919,08595573401337,Racio Knäckebrot žitný s vlákninou 230g,Racio,59.9,260.44,kg,1409.0,337.0,2.5,0.5,58.0,2.0,10.0,1.4,20.0
211967175,08594000094029,Racio Raciolky Sýrové 60g,Racio,29.9,498.33,kg,1771.0,423.0,11.8,2.7,67.0,2.2,9.3,1.4,4.6
200119448,07300400118101,Wasa Original knäckebrot z žitné mouky 275g,Wasa,62.9,228.73,kg,1406.0,334.0,1.5,0.4,61.5,1.0,9.0,1.0,19.0
215084588,08595564506591,Bona Vita Active Grahamové křehké plátky 15 ks 70g,Bona Vita,19.9,284.29,kg,1394.0,330.0,,0.3,,1.9,11.0,,7.8
200119417,07300400117951,Wasa Delikatess knäckebrot z celozrnné žitné mouky 270g,Wasa,62.9,232.96,kg,1450.0,344.0,1.5,0.3,65.0,2.0,9.0,0.88,17.0
205542272,08594000090632,Racio Raciolky Mléčno kakaové 60g,Racio,29.9,498.33,kg,1943.0,464.0,18.4,15.9,68.0,27.4,5.0,0.07,2.6
120313507,08595573400941,Racio Free Style Paprika 25g,Racio,14.9,596,kg,1848.0,441.0,14.5,1.4,69.2,3.0,6.7,1.4,2.6
105006667,08585016502431,Bona Vita Suchárky celozrnné 140g,Bona Vita,39.9,285,kg,1487.0,356.0,4.0,0.6,65.0,2.9,11.0,1.3,7.0
205541671,08594000090618,Racio Raciolky Jogurtové 60g,Racio ,29.9,498.33,kg,1999.0,478.0,19.5,16.6,68.4,28.2,6.1,0.13,1.4
120025791,08595573400187,Racio Cornies Kukuřičné s hořkou čokoládou 75g,Racio,31.9,425.33,kg,2004.0,479.0,22.7,12.8,58.3,23.8,6.9,0.01,6.9
205542364,08594000092346,Racio Chlebíčky rýžové s kukuřicí 130g,Racio ,19.9,153.08,kg,1600.0,382.0,2.3,0.5,79.7,0.5,,0.5,3.4
120412079,07300400112734,Wasa Pšeničné knäckebroty se sezamovými semínky 200g,Wasa,67.9,339.5,kg,1696.0,403.0,9.5,1.2,63.0,2.0,13.0,1.13,6.5
220010433,08595573400781,Racio Cornies Kukuřičné s medvědím česnekem 115g,Racio,25.9,225.22,kg,1603.0,383.0,3.7,0.5,73.8,0.7,9.5,0.5,6.3
220280025,08595573400958,Racio Mini rolky čočka 44g,Racio,18.5,420.46,kg,1532.0,366.0,1.8,0.4,58.4,1.4,25.0,0.52,6.0
130494052,07300400317801,Wasa Celozrnné žitné knäckebroty 200g,Wasa,67.9,339.5,kg,1450.0,340.0,2.0,0.4,61.5,3.0,10.0,1.13,20.0
105013917,08595573401320,Racio Knäckebrot žitný 230g,Racio,59.9,260.44,kg,1405.0,336.0,1.5,0.3,61.0,2.4,9.9,1.2,18.0
120412085,07300400116534,Wasa Sport celozrnné žitné knäckebroty 275g,Wasa,62.9,228.73,kg,1389.0,330.0,1.5,0.4,60.0,0.5,9.0,1.2,20.0
105011524,08595564520900,Bona Vita Active Extra dlouhý knäckebrot s restovanou cibulí 130g,Bona Vita,67.9,522.31,kg,1773.0,421.0,,2.5,,3.0,14.0,,4.6
205542517,08594000092360,Racio Chlebíčky rýžové se sójou 130g,Racio,19.9,153.08,kg,1622.0,387.0,4.1,0.8,74.0,1.2,10.6,0.5,4.0
105011525,08595564520924,Bona Vita Active Extra dlouhý knäckebrot solený s třemi druhy semínek 130g,Bona Vita,67.9,522.31,kg,1780.0,424.0,,1.4,,2.5,15.0,,6.9
209876510,06410500090014,Finn Crisp Tenké křupavé žitné plátky 200g,Finn Crisp,54.9,274.5,kg,1463.0,350.0,2.6,0.5,61.0,1.6,10.0,1.4,20.0
105007834,07300400127394,Wasa Celozrnné žitné knäckebroty s náplní s příchutí sýru a bylinek 2 ks 30g,Wasa,29.9,996.67,kg,1935.0,464.0,24.0,8.0,45.0,3.5,10.0,1.3,14.0
105011520,08595564521556,Bona Vita Active Kváskový knäckebrot do batohu 100g,Bona Vita,58.9,589,kg,1856.0,443.0,,2.3,,1.8,32.0,,11.0
105014168,06410500900108,Finn Crisp Křupavé žitné plátky s kmínem 200g,Finn Crisp,54.9,274.5,kg,1463.0,350.0,2.6,0.5,61.0,1.6,10.0,1.4,20.0
218737047,08594000097846,Racio Silouette Kukuřičné s mléčnokakaovým dekorem 65g,Racio,25.9,398.46,kg,1827.0,434.0,13.6,9.6,67.7,15.0,7.7,0.49,5.2
105005711,07300400127103,Wasa Knäckebroty s pšeničnou moukou 110g,Wasa,52.9,480.91,kg,1548.0,366.0,2.0,0.3,69.0,5.5,13.0,1.2,10.0
120850867,08595573400682,Racio Cornies Kukuřičné s mléčnou čokoládou 75g,Racio,31.9,425.33,kg,2013.0,481.0,21.4,12.6,62.1,27.6,8.0,0.12,3.7
105014846,08595564522096,Bonavita Rýžové extra tenké tmavá poleva 6 ks 70g,Bonavita,28.9,412.86,kg,1938.0,462.0,,17.0,,27.0,4.9,,3.3
105438995,08595573401450,Nový Věk Kukuřičné chlebíčky s polevou mléčnokakaové 60g,Nový Věk,18.9,315,kg,1999.0,476.0,19.6,16.5,67.8,25.1,6.3,0.2,1.8
218824815,08595240900972,Druid Celpo Extra jemné kukuřičné chlebíčky v tmavé kakaové polevě s mořskou solí 6 ks 70g,Druid,23.9,367.69,kg,1861.0,444.0,19.0,16.0,59.0,26.0,6.0,0.35,6.6
218824884,08595240900996,Druid Celpo Extra jemné rýžové chlebíčky v mléčno-kakaové polevě 6 ks 70g,Druid,23.9,367.69,kg,1890.0,450.0,18.0,16.0,66.0,26.0,4.9,0.15,2.3
120851135,07300400482622,"Wasa Knäckebroty s celozrnnou pšeničnou moukou, rozmarýnem a mořskou solí 190g",Wasa,82.9,436.32,kg,1660.0,394.0,8.0,0.7,65.0,3.0,11.0,2.5,10.0
120313542,07300400127363,"Wasa Pšeničné knäckebroty s náplní se sýrovou příchutí, rajčaty a bazalkou 2 ks 40g",Wasa,29.9,747.5,kg,2005.0,479.0,23.0,8.0,53.5,5.0,12.0,1.25,5.0
105009221,05908230530265,Snack !t Originální vegestory snacky 90g,Snack !t,59.9,665.56,kg,1665.0,400.0,25.0,10.0,18.0,3.7,22.0,2.5,7.5
105009219,05908230530272,Snack !t Vegestory snacky piri-piri 90g,Snack !t,59.9,665.56,kg,1665.0,400.0,25.0,10.0,18.0,3.7,22.0,2.5,7.5
105009216,05908230531101,Snack !t Vegestory snack 3 zrna 90g,Snack!t,59.9,665.56,kg,1825.0,440.0,33.0,8.2,10.0,3.3,22.0,2.7,7.5
219232497,08586010680507,Druid Celpofit celozrnné plátky kukuřično-rýžové s příchutí slaniny 50g,Druid,29.9,598,kg,1800.0,430.0,14.0,1.2,68.0,22.0,7.1,1.68,4.0
219232503,08586010680446,Druid Celpo Fit Snack s příchutí rajče bazalka 50g,Druid,29.9,598,kg,1813.0,433.0,13.0,1.0,69.0,2.4,7.0,1.43,4.3
130632638,08594073177216,Nutrend Just Fruit Ovocná tyčinka malina 30g,Nutrend,16.9,563.33,kg,1523.0,362.0,7.0,5.1,66.3,38.9,2.0,0.04,13.2
130632621,08594073177186,Nutrend Just Fruit Ovocná tyčinka banán + jablko 30g,Nutrend,16.9,563.33,kg,1388.0,360,2.0,0.2,78.0,38.9,3.0,0.06,16.5
220017389,08594068261005,bombus Raw Energy Coconut & cocoa 50g,bombus,34.9,698,kg,1698.0,406.0,18.0,15.0,61.0,45.0,5.0,44.0,10.0
105015422,05903548002794,Good Calories Arašídové kuličky s medem 32g,Good Calories,26.9,840.62,kg,2093.0,501.0,28.0,3.9,45.0,19.0,15.0,1.2,5.3
220150979,05017840005183,Tomm's Flapjack honey 100g,Unbranded,39.9,399,kg,2087.0,500.0,26.9,8.9,55.5,25.0,6.1,0.15,
220177691,08594068261524,Bombus Raw Energy Peanuts & Dates 50g,bombus,34.9,698,kg,1847.0,442.0,,3.2,,36.9,12.2,,8.0
220201454,05017840007170,Tomm's Flapjack coconut & cocoa 100g,Unbranded,39.9,399,kg,2102.0,503.0,27.9,10.3,53.8,24.3,6.3,0.19,
105015424,05903548002787,Good Calories Ovesné kuličky s hořkou čokoládou 40g,Good Calories,26.9,672.5,kg,1771.0,422.0,17.0,3.5,52.0,23.0,12.0,0.03,6.2
220017388,08594068261012,bombus Raw Energy Cocoa & Cocoa Beans 50g,bombus,34.9,698,kg,1508.0,360.0,10.0,3.5,52.0,45.0,7.3,0.01,14.0
220017415,08594068261029,bombus Raw Energy Maracuja & coconut 50g,bombus,34.9,698,kg,1664.0,398.0,18.0,15.0,60.0,47.0,4.0,0.048,10.0
220271604,08594068262125,bombus Raw Energy Orange & Cocoa Beans 50g,bombus,34.9,698,kg,1536.7,367.6,,11.7,,45.2,5.5,,13.1
